,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_jmc28,-1.3497185012762731,0.18235521431897425,-1.3497185012762731,0.18235521431897425
lig_jmc30,-1.3090553837988725,0.1768830164252096,-1.3090553837988725,0.1768830164252096
lig_ejm46,-1.6903950097568181,0.17388037262786807,-1.6903950097568181,0.17388037262786807
lig_jmc27,-1.6542529577618517,0.17534155222978293,-1.6542529577618517,0.17534155222978293
lig_jmc23,-2.0792860260646737,0.1788483832743786,-2.0792860260646737,0.1788483832743786
lig_ejm31,0.09554456973654801,0.18009038593600624,0.09554456973654801,0.18009038593600624
lig_ejm54,-0.9024153595424629,0.1788483832743786,-0.9024153595424629,0.1788483832743786
lig_ejm55,0.436221078217093,0.17884838327437855,0.436221078217093,0.17884838327437855
lig_ejm45,0.08299334241172573,0.17757995502420568,0.08299334241172573,0.17757995502420568
lig_ejm42,-0.14617802712784034,0.1769853792819371,-0.14617802712784034,0.1769853792819371
lig_ejm48,0.6418016230865131,0.17884838327437858,0.6418016230865131,0.17884838327437858
lig_ejm53,1.734315729786445,0.17884838327437858,1.734315729786445,0.17884838327437858
lig_ejm50,0.6661381154931245,0.17884838327437858,0.6661381154931245,0.17884838327437858
lig_ejm49,1.9058206416365238,0.17884838327437858,1.9058206416365238,0.17884838327437858
lig_ejm47,-0.059626134657129626,0.17723713657821302,-0.059626134657129626,0.17723713657821302
lig_ejm43,1.3886503948912061,0.17742895166108985,1.3886503948912061,0.17742895166108985
lig_ejm44,2.2394419047267506,0.17033179359464626,2.2394419047267506,0.17033179359464626
